mlb_id,mlb_name,bp_id,fangraphs,fg_RE24,bp_ERA,bp_FIP,fg_xFIP,bp_cFIP,bp_DRA,fg_SIERA
407489,Lyle Overbay,318,1617,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407885,Mark Ellis,927,1443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150093,Alfonso Soriano,1608,847,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276055,Adam Dunn,769,319,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460051,Chris Getz,47537,3388,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
110029,Bobby Abreu,650,945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425861,Shawn Camp,33458,1855,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407816,J.J. Putz,31680,1795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150040,Jose Molina,894,25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434630,Eli Whiteside,44700,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
114739,Jason Giambi,1583,818,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
133225,Ryan Dempster,766,517,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
136734,Octavio Dotel,14,555,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
117955,Derek Lowe,1332,199,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434669,Luis Mendoza,48165,3126,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476134,Brian Omogrosso,49773,1353,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150404,Ted Lilly,944,833,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
120485,Andy Pettitte,1600,840,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121250,Mariano Rivera,1604,844,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425827,Jeremy Bonderman,31740,1667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448722,Juan Perez,48291,2557,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
119984,Darren Oliver,1340,206,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
279782,Jon Garland,1532,232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400061,Roy Oswalt,33,571,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
136880,Roy Halladay,989,1303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450852,Cristhian Martinez,48216,5337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
538227,Hisanori Takahashi,43454,10091,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
136263,Tim Byrdak,16834,1995,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150009,Ramon Ortiz,899,27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453301,Cole DeVries,55832,8201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150414,Jake Westbrook,1130,412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
547939,Chang-Yong Lim,59491,14445,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429720,John Maine,31694,4773,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400010,Jon Rauch,1556,1475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453353,Greg Reynolds,52234,5712,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430675,Sean Henn,36836,2147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408206,Brett Myers,677,962,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446861,Guillermo Moscoso,46466,5106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425747,Jose Contreras,16641,1660,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
506606,Hideki Okajima,40512,7763,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425206,Jamey Carroll,391,1591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
463017,Shairon Martis,46325,6781,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453531,Rob Johnson,47903,8029,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449072,Kyle McClellan,39299,4845,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
433657,Dave Bush,33335,4635,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150449,Rick Ankiel,16692,1142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
204020,Lance Berkman,6,548,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502161,Scott Cousins,50161,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
123173,Miguel Tejada,964,941,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
424726,Jason Bay,31518,1717,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458501,Luis Cruz,34306,3188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150020,Jerry Hairston,1215,144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150484,Vernon Wells,1019,1326,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425547,Brad Hawpe,31587,1885,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
111072,Henry Blanco,57,81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
136660,Mark DeRosa,65,1392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400134,Eric Hinske,992,1305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276545,Michael Young,1298,1286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
117276,Mark Kotsay,629,1042,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
334393,Juan Pierre,849,443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
135784,Placido Polanco,684,1176,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
115732,Todd Helton,834,432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435358,Yuniesky Betancourt,45619,8585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
455088,Blake DeWitt,45407,7485,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
455167,Shelley Duncan,34942,3620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501605,Yamaico Navarro,50876,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
494686,Fernando Martinez,51441,9210,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460612,Cody Clark,47291,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150021,Darnell McDonald,31695,1867,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518977,Joe Mahoney,56010,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
429712,Felix Pie,41127,3751,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425903,Kevin Youkilis,31729,1935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429841,Matt Diaz,34729,1771,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460101,Chris Robinson,48538,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
116414,Jason Isringhausen,185,1158,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460366,Rich Thompson,49029,6422,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150118,Brian Fuentes,830,429,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501745,Fautino De Los Santos,50990,5841,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448147,Nick Blackburn,32817,4270,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
462522,Jeff Gray,47775,7718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445001,Bobby Cassevah,45800,6950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
454535,Clay Hensley,36847,4593,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434629,Chris Seddon,42600,3833,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
599899,Yoshinori Tateyama,43538,11651,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150407,Guillermo Mota,372,1467,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444371,Jeff Karstens,46117,5879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407297,Juan Cruz,236,273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543754,Michael Schwimer,58648,8103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
240694,J.C. Romero,1510,754,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493416,Takashi Saito,42212,6021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448269,Brad Bergesen,45711,8375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488776,Jaye Chapman,51766,9096,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
115817,Livan Hernandez,450,1116,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
110683,Miguel Batista,282,46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430083,Brian Sanches,42276,2739,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444447,Chad Beck,52248,9258,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
282656,Ben Sheets,158,710,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451482,Armando Galarraga,47587,4222,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430618,Justin Hampson,36572,2209,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
134321,Carl Pavano,523,790,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456421,Stuart Pomeranz,45573,6382,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
218894,Vicente Padilla,679,964,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460657,Doug Slaten,42909,3107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435618,Jeremy Accardo,45614,6428,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501687,Luis Marte,50937,8651,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
119154,Kevin Millwood,100,106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
346871,Aaron Cook,821,1571,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452764,Chris Carpenter,52951,8556,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400058,Brad Lidge,25,563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543551,D.J. Mitchell,60018,5354,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
465015,Leyson Septimo,46655,341,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448694,Randy Wells,44618,4535,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448252,Kyle Waldrop,49008,7513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
134268,Kerry Wood,275,304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
122987,Jeff Suppan,1400,633,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450527,Alex Hinshaw,47714,3941,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446135,Barret Browning,52430,9356,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458628,Joe Mather,39153,3714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
462995,Rick VandenHurk,46794,5099,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
112020,Chris Carpenter,975,1292,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
119469,Jamie Moyer,1167,1091,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150337,Kip Wells,747,1012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
505447,Brandon Dickson,51169,6979,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458220,Esmerling Vasquez,49097,5280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435298,Jeff Niemann,48246,8591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
475095,Kyle Weiland,58790,7874,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444553,Aneury Rodriguez,48578,8948,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425562,Vinnie Chulk,31629,1838,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425647,D.J. Carrasco,33569,1666,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
579799,Ryota Igarashi,37290,10232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
455090,Jack Egbert,46008,7487,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457796,Garrett Olson,48408,9889,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459345,Eric Hacker,47734,8743,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123272,Jim Thome,1127,409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276376,Nick Johnson,1590,828,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
284568,Sean Burroughs,603,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
519346,Eric Thames,59346,3711,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123744,Omar Vizquel,1129,411,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
325392,Scott Podsednik,12481,1095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450855,Mauro Gomez,47652,5342,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407861,Orlando Hudson,994,1307,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
333492,Aubrey Huff,1049,1213,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150398,Geoff Blum,8,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150148,Rod Barajas,280,45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
116706,Chipper Jones,85,97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150411,Brian Schneider,419,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
520209,Konrad Schmidt,56756,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
446474,Edwin Maysonet,48122,5735,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502133,Adrian Cardenas,50142,9514,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453303,Matt Downs,51965,957,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150324,Carlos Lee,1543,243,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407832,Wilson Valquez,44075,1863,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121409,Scott Rolen,207,970,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
111867,Miguel Cairo,167,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518799,Steven Hill,56455,8211,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430930,Fred Lewis,38501,4693,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425659,Hector Luna,38734,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430946,Jose Lopez,31678,3114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
113028,Johnny Damon,1310,185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450300,Drew Sutton,49075,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
493120,Kosuke Fukudome,35695,3263,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457130,Vinny Rottino,46660,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
459943,Jeff Clement,47275,4652,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425686,Hideki Matsui,16621,1659,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457292,Tsuyoshi Nishloka,51906,11531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434660,Brad Eldred,35060,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435279,Adam Greenberg,36290,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
455921,Luis Antonio Jimenez,31691,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430829,Rich Thompson,43719,6422,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434682,Luis Hernandez,47824,3206,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408072,Jason Bulger,33259,3915,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457456,Jo-jo Reyes,48618,5559,0.34,0,3.1,3.13,102,3.36,5.8
452676,Mitch Talbot,49093,4961,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
477557,Francisco Rodriguez,31311,1642,13.68,2.21,2.93,2.63,79,2.24,2.42
408057,Bobby Jenkins,31600,8645,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430900,Michael Wuertz,31418,1856,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
334492,Joel Pineiro,1173,1094,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429984,Scott Proctor,41331,1911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276530,Scott Linebrink,9376,564,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457733,Joey Devine,45620,9862,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425539,Hong-chin Kuo,38196,7016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444884,Chris Ray,45576,6315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400141,Horacio Ramirez,16627,110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430597,Phil Dumatrait,31716,8598,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451135,Dan Cortes,47318,4027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425466,Willie Eyre,31750,2078,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
499856,Chris Jakubauskas,57309,7831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460597,Jim Hoey,47739,6007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457786,Anthony Vasquez,60941,6577,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425848,Rich Harden,31616,1772,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
523648,Mark Hamburger,57382,5329,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408310,Aaron Heilman,31504,1751,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501874,Kam Mickolio,51097,9513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502136,Jordan Smith,50144,9515,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446248,Bryan Augenstein,57638,936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
119125,Trever Miller,10660,1672,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425226,Brian Tallet,1125,1646,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425492,Ryan Madson,31537,1852,14.38,2.13,3.06,3.32,86,2.67,2.92
448753,Justin Berg,47055,1973,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
346848,John Grabow,31550,1848,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456496,Marcos Mateo,48067,6869,-1.09,4,4.46,3.83,93,4.06,2.88
458250,Dusty Hughes,47861,6164,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476127,Zachary Kroenke,46248,4383,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
134320,Javier Vazquez,427,801,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501993,Cole Kimball,50077,9480,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
441368,Alberto Castillo,33647,3316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430674,Yhency Brazoban,33053,2150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458003,Blake Hawksworth,36744,8963,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445246,Jeff Fulchino,35708,3532,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
465065,Sergio Escalona,47624,7122,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
464400,Henry Sosa,52164,6936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543271,Erik Hamren,57937,9133,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446290,Daniel Moskos,57477,2858,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
471183,Waldis Joaquin,46127,6580,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276056,Danys Baez,1076,367,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435619,Pat Misch,45562,5909,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430587,Taylor Buchholz,31531,2168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
211041,Ryan Franklin,1151,1076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
488722,Zach Braddock,50055,4553,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434958,Sean Green,36289,3001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449777,Mitch Stetter,46805,5579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429901,Sergio Mitre,39743,1773,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457567,Carlos Fisher,47588,9832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121125,Arthur Rhodes,1176,1097,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501638,Pedro Viola,50891,5971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502609,Daniel Ray Herrera,50348,4552,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434666,Josh Rupe,42146,7206,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
346801,Brad Thomas,1516,757,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434619,Enrique Gonzalez,36165,2568,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
474226,Mason Tobin,56859,2534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123801,Tim Wakefield,1352,219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452240,Adam Russell,48820,7334,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
503438,Rob Delaney,50527,5100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
490313,Amaury Sanit,59240,5436,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434565,Robinson Tejeda,43601,2575,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450864,Bobby Cramer,53122,2744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458567,Andy Sonnanstine,45583,7667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
424805,Mark Hendrickson,990,1574,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444444,Mitch Atkins,47014,8369,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450312,Mark Worrell,49176,8045,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430942,Randy Williams,44777,2362,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446209,Jesse Litsch,46200,3688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451650,Rommie Lewis,31693,3588,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150277,Doug Davis,1258,1244,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
442707,Mark Difelice,31582,2468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434678,Kyle Davies,34448,3642,1.11,0,1.39,2.05,99,4.33,0.53
429723,Merkin Valdez,45375,7019,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430963,Tony Pena,48482,4573,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460284,Dallas Braden,45758,8099,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
433578,Lance Cormier,34132,4346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518865,Josh Judy,57413,1975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
469834,Shane Lindsay,47882,3881,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453273,Michael Crotta,51957,9337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459999,Jeff Stevens,48909,3367,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456585,Michael O'connor,45260,6457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457812,Jeffrey Marquez,52570,7456,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434638,Brian Burres,33313,3425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425883,Dontrelle Willis,31317,1703,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150153,Nelson Figueroa,128,683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448656,Chad Reineke,46553,7641,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430950,Brian Gordon,36198,2374,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453304,John Gaub,57360,2857,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448842,Eulogio de la Cruz,34570,3920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444874,Juan Abreu,46926,6306,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121096,Dennys Reyes,1289,444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
